"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.0648361', 'DecayAge': '0', 'Weight': '0.3329977', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1149401', 'DecayAge': '0.0648361', 'Weight': '0.1892241', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.4482735', 'DecayAge': '0.1149401', 'Weight': '0.4891884', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.0766784', 'DecayAge': '0', 'Weight': '0.3907877', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1267824', 'DecayAge': '0.0766784', 'Weight': '0.1729837', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.4601158', 'DecayAge': '0.1267824', 'Weight': '0.4338523', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1007907', 'DecayAge': '0', 'Weight': '0.5035811', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1508947', 'DecayAge': '0.1007907', 'Weight': '0.1579962', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.4842281', 'DecayAge': '0.1508947', 'Weight': '0.3838611', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1155127', 'DecayAge': '0', 'Weight': '0.5686165', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1656167', 'DecayAge': '0.1155127', 'Weight': '0.1287438', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.4989501', 'DecayAge': '0.1656167', 'Weight': '0.2895885', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1241037', 'DecayAge': '0', 'Weight': '0.6050315', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1742077', 'DecayAge': '0.1241037', 'Weight': '0.1118772', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5075411', 'DecayAge': '0.1742077', 'Weight': '0.2375009', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1294584', 'DecayAge': '0', 'Weight': '0.627114', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1795624', 'DecayAge': '0.1294584', 'Weight': '0.1024331', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5128958', 'DecayAge': '0.1795624', 'Weight': '0.2091789', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1395196', 'DecayAge': '0', 'Weight': '0.6672592', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.1896236', 'DecayAge': '0.1395196', 'Weight': '0.09670611', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.522957', 'DecayAge': '0.1896236', 'Weight': '0.1923319', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1535939', 'DecayAge': '0', 'Weight': '0.7202868', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2036979', 'DecayAge': '0.1535939', 'Weight': '0.08629466', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5370313', 'DecayAge': '0.2036979', 'Weight': '0.1624044', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1662123', 'DecayAge': '0', 'Weight': '0.7645131', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2163163', 'DecayAge': '0.1662123', 'Weight': '0.07254221', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5496497', 'DecayAge': '0.2163163', 'Weight': '0.1244565', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.178758', 'DecayAge': '0', 'Weight': '0.8051775', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.228862', 'DecayAge': '0.178758', 'Weight': '0.06107236', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5621954', 'DecayAge': '0.228862', 'Weight': '0.09446895', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.1942679', 'DecayAge': '0', 'Weight': '0.8506311', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2443719', 'DecayAge': '0.1942679', 'Weight': '0.05052625', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5777053', 'DecayAge': '0.2443719', 'Weight': '0.06857145', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.2032065', 'DecayAge': '0', 'Weight': '0.8742975', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2533105', 'DecayAge': '0.2032065', 'Weight': '0.03873809', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.5866439', 'DecayAge': '0.2533105', 'Weight': '0.04211944', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.2159176', 'DecayAge': '0', 'Weight': '0.9046432', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2660216', 'DecayAge': '0.2159176', 'Weight': '0.03260031', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.599355', 'DecayAge': '0.2660216', 'Weight': '0.02973318', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.2288301', 'DecayAge': '0', 'Weight': '0.9313676', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '3180', 'AnimId': '28', 'AnimType': 'Clip', 'Age': '0.2789342', 'DecayAge': '0.2288301', 'Weight': '0.0247303', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_L_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3533', 'AnimId': '32', 'AnimType': 'Clip', 'Age': '0.6122676', 'DecayAge': '0.2789342', 'Weight': '0.01578432', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'RunForwardStart'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3204', 'AnimId': '29', 'AnimType': 'Clip', 'Age': '0.2495272', 'DecayAge': '0.0206971', 'Weight': '0.9313676', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'PlantNTurn180_Run_R_2'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.0206971', 'DecayAge': '0', 'Weight': '0.1081578', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
